date,series_key,value
2017-03-06,world_gold_vnd,33704408.0
2017-03-06,sjc_sell,35758000.0
2017-03-06,gap,2053592.0
2017-03-06,pct_gap,0.060929478423119014
2017-03-06,usd_vnd,22830.0
2017-03-06,fx_vcb,22830.0
2017-03-06,fx_tudo,22840.0
2017-03-06,fx_sbv,22863.0
2017-03-07,world_gold_usd,1215.1
2017-03-07,world_gold_vnd,33460323.0
2017-03-07,sjc_sell,35623000.0
2017-03-07,gap,2162677.0
2017-03-07,pct_gap,0.0646340742138084
2017-03-07,usd_vnd,22840.0
2017-03-07,fx_vcb,22840.0
2017-03-07,fx_tudo,22850.0
2017-03-07,fx_sbv,22863.0
2017-03-08,world_gold_usd,1208.5
2017-03-08,world_gold_vnd,33249437.0
2017-03-08,sjc_sell,35553000.0
2017-03-08,gap,2303563.0
2017-03-08,pct_gap,0.06928126331883454
2017-03-08,usd_vnd,22820.0
2017-03-08,fx_vcb,22820.0
2017-03-08,fx_tudo,22860.0
2017-03-08,fx_sbv,22863.0
2017-03-09,world_gold_usd,1202.4
2017-03-09,world_gold_vnd,33125098.0
2017-03-09,sjc_sell,35418000.0
2017-03-09,gap,2292902.0
2017-03-09,pct_gap,0.06921947823369458
2017-03-09,usd_vnd,22850.0
2017-03-09,fx_vcb,22850.0
2017-03-09,fx_tudo,22880.0
2017-03-09,fx_sbv,22876.0
2017-03-10,world_gold_usd,1200.7
2017-03-10,world_gold_vnd,33056551.0
2017-03-10,sjc_sell,35338000.0
2017-03-10,gap,2281449.0
2017-03-10,pct_gap,0.0690165468260739
2017-03-10,usd_vnd,22835.0
2017-03-10,fx_vcb,22835.0
2017-03-10,fx_tudo,22880.0
2017-03-10,fx_sbv,22881.0
2017-03-13,world_gold_usd,1202.4
2017-03-13,world_gold_vnd,33110602.0
2017-03-13,sjc_sell,35373000.0
2017-03-13,gap,2262398.0
2017-03-13,pct_gap,0.06832850698395637
2017-03-13,usd_vnd,22840.0
2017-03-13,fx_vcb,22840.0
2017-03-13,fx_tudo,22850.0
2017-03-13,fx_sbv,22880.0
2017-03-14,world_gold_usd,1201.9
2017-03-14,world_gold_vnd,33118569.0
2017-03-14,sjc_sell,35378000.0
2017-03-14,gap,2259431.0
2017-03-14,pct_gap,0.06822248268033561
2017-03-14,usd_vnd,22855.0
2017-03-14,fx_vcb,22855.0
2017-03-14,fx_tudo,22850.0
2017-03-14,fx_sbv,22880.0
2017-03-15,world_gold_usd,1200.1
2017-03-15,world_gold_vnd,33076204.0
2017-03-15,sjc_sell,35353000.0
2017-03-15,gap,2276796.0
2017-03-15,pct_gap,0.06883486387978499
2017-03-15,usd_vnd,22860.0
2017-03-15,fx_vcb,22860.0
2017-03-15,fx_tudo,22850.0
2017-03-15,fx_sbv,22880.0
2017-03-16,world_gold_usd,1226.5
2017-03-16,world_gold_vnd,33729884.0
2017-03-16,sjc_sell,35593000.0
2017-03-16,gap,1863116.0
2017-03-16,pct_gap,0.05523635954395811
2017-03-16,usd_vnd,22810.0
