date,series_key,value
2009-04-01,trade_balance,-1290.0
2009-05-01,cpi_yoy,5.5848
2009-05-01,exports_yoy,-24.3262
2009-05-01,iip_yoy,2.7912
2009-05-01,imports_yoy,-26.8488
2009-05-01,reserves,21098.4554
2009-05-01,trade_balance,-1321.0
2009-06-01,cpi_yoy,3.9412
2009-06-01,exports_yoy,-22.3674
2009-06-01,iip_yoy,6.1608
2009-06-01,imports_yoy,-14.6425
2009-06-01,reserves,20565.9307
2009-06-01,trade_balance,-1167.0
2009-07-01,cpi_yoy,3.3142
2009-07-01,exports_yoy,-27.3208
2009-07-01,iip_yoy,8.0676
2009-07-01,imports_yoy,-14.5308
2009-07-01,reserves,19375.3391
2009-07-01,trade_balance,-1569.0
2009-08-01,cpi_yoy,1.9714
2009-08-01,exports_yoy,-23.8966
2009-08-01,iip_yoy,10.1271
2009-08-01,imports_yoy,-7.3722
2009-08-01,reserves,19110.9197
2009-08-01,trade_balance,-1322.0
2009-09-01,cpi_yoy,2.4193
2009-09-01,exports_yoy,-12.6467
2009-09-01,iip_yoy,12.7944
2009-09-01,imports_yoy,18.0
2009-09-01,reserves,19091.1266
2009-09-01,trade_balance,-1994.0
2009-10-01,cpi_yoy,2.994
2009-10-01,exports_yoy,0.0
2009-10-01,iip_yoy,13.9596
2009-10-01,imports_yoy,16.8366
2009-10-01,reserves,18655.8136
2009-10-01,trade_balance,-1687.0
2009-11-01,cpi_yoy,4.3535
2009-11-01,exports_yoy,11.874
2009-11-01,iip_yoy,8.3244
2009-11-01,imports_yoy,45.9223
2009-11-01,reserves,17786.7451
2009-11-01,trade_balance,-2077.0
2009-12-01,cpi_yoy,6.5179
2009-12-01,exports_yoy,17.138
2009-12-01,iip_yoy,9.9422
2009-12-01,imports_yoy,30.5845
2009-12-01,reserves,16803.1583
2009-12-01,trade_balance,-1927.0
2010-01-01,cpi_yoy,7.6222
2010-01-01,exports_yoy,32.8019
2010-01-01,iip_yoy,27.9346
2010-01-01,imports_yoy,77.4071
2010-01-01,reserves,16088.7218
2010-01-01,trade_balance,-981.0
2010-02-01,cpi_yoy,8.4625
2010-02-01,exports_yoy,-26.8451
2010-02-01,iip_yoy,-1.028
2010-02-01,imports_yoy,21.2186
2010-02-01,reserves,15852.2345
2010-02-01,trade_balance,-1396.0
2010-03-01,cpi_yoy,9.4621
2010-03-01,exports_yoy,5.0479
2010-03-01,iip_yoy,10.8853
2010-03-01,imports_yoy,33.5817
2010-03-01,reserves,14214.8864
2010-03-01,trade_balance,-1216.0
2010-04-01,cpi_yoy,9.233
2010-04-01,exports_yoy,27.9157
2010-04-01,iip_yoy,9.7733
2010-04-01,imports_yoy,19.9101
2010-04-01,reserves,14711.393
2010-04-01,trade_balance,-1205.0
2010-05-01,cpi_yoy,9.0481
2010-05-01,exports_yoy,42.0875
2010-05-01,iip_yoy,12.6959
2010-05-01,imports_yoy,25.2215
2010-05-01,reserves,14331.0359
2010-05-01,trade_balance,-906.0
2010-06-01,cpi_yoy,8.6903
2010-06-01,exports_yoy,31.1383
2010-06-01,iip_yoy,10.6205
2010-06-01,imports_yoy,18.3916
2010-06-01,reserves,14523.729
2010-06-01,trade_balance,-768.0
2010-07-01,cpi_yoy,8.1929
2010-07-01,exports_yoy,26.4614
2010-07-01,iip_yoy,10.9784
2010-07-01,imports_yoy,11.2923
2010-07-01,reserves,14296.0685
2010-07-01,trade_balance,-1017.0
2010-08-01,cpi_yoy,8.1821
2010-08-01,exports_yoy,50.0757
2010-08-01,iip_yoy,10.0809
2010-08-01,imports_yoy,24.7686
2010-08-01,reserves,14128.9459
2010-08-01,trade_balance,-480.0
2010-09-01,cpi_yoy,8.9239
2010-09-01,exports_yoy,34.4387
2010-09-01,iip_yoy,6.2068
2010-09-01,imports_yoy,7.3396
2010-09-01,reserves,14537.1049
2010-09-01,trade_balance,-890.0
2010-10-01,cpi_yoy,9.6619
2010-10-01,exports_yoy,23.9945
2010-10-01,iip_yoy,12.8439
2010-10-01,imports_yoy,9.4393
2010-10-01,reserves,14529.5861
2010-10-01,trade_balance,-1108.0
2010-11-01,cpi_yoy,11.0906
2010-11-01,exports_yoy,41.0046
2010-11-01,iip_yoy,12.5854
2010-11-01,imports_yoy,17.8493
2010-11-01,reserves,13741.8682
2010-11-01,trade_balance,-1346.0
2010-12-01,cpi_yoy,11.7481
2010-12-01,exports_yoy,37.9481
2010-12-01,iip_yoy,6.974
2010-12-01,imports_yoy,19.3915
2010-12-01,reserves,12926.1703
2010-12-01,trade_balance,-1286.0
2011-01-01,cpi_yoy,12.167
2011-01-01,exports_yoy,44.8534
2011-01-01,iip_yoy,8.6652
2011-01-01,imports_yoy,35.6648
2011-01-01,reserves,12593.2468
2011-01-01,trade_balance,-864.0
2011-02-01,cpi_yoy,12.31
2011-02-01,exports_yoy,33.0912
2011-02-01,iip_yoy,12.3231
2011-02-01,imports_yoy,20.8097
2011-02-01,reserves,12421.3549
2011-02-01,trade_balance,-1230.0
2011-03-01,cpi_yoy,13.893
2011-03-01,exports_yoy,36.8167
2011-03-01,iip_yoy,6.1869
2011-03-01,imports_yoy,32.9175
2011-03-01,reserves,12681.7102
2011-03-01,trade_balance,-1398.0
2011-04-01,cpi_yoy,17.5097
2011-04-01,exports_yoy,38.5573
2011-04-01,iip_yoy,8.3804
2011-04-01,imports_yoy,35.9832
2011-04-01,reserves,13106.823
2011-04-01,trade_balance,-1498.0
2011-05-01,cpi_yoy,19.7832
2011-05-01,exports_yoy,16.5635
2011-05-01,iip_yoy,6.5241
2011-05-01,imports_yoy,24.941
2011-05-01,reserves,14040.2671
2011-05-01,trade_balance,-1660.0
2011-06-01,cpi_yoy,20.8231
2011-06-01,exports_yoy,35.8942
2011-06-01,iip_yoy,5.9385
2011-06-01,imports_yoy,24.1491
2011-06-01,reserves,15723.8252
